timestamp,losses_mw,vm_mean,vm_min,vm_max,voltage_deviation_pu,max_line_loading,n_overloaded_lines,n_voltage_violations,tripped
2019-01-16 14:00:00+00:00,57.150092768554785,1.0176919213252011,0.978368059323337,1.0636000000000003,0.02484263279609437,1.977058901671775,3,1,True
2019-01-16 15:00:00+00:00,48.192055290113906,1.0187403084076658,0.977658578635327,1.0636,0.025824120513364874,1.4407256115922398,2,1,True
2019-01-16 16:00:00+00:00,53.34952238258287,1.015178771375614,0.9699562251496141,1.0636,0.025414314734179454,1.3964431313294539,2,1,True
2019-01-16 17:00:00+00:00,53.002242265589764,1.0158703866685121,0.9714081737338759,1.0636,0.025421244635507958,1.416972891941832,2,1,True
2019-01-16 18:00:00+00:00,51.738516081245926,1.0173039962330652,0.9739995248129544,1.0635999999999999,0.025615395907788354,1.4417105006395223,2,1,True
2019-01-16 19:00:00+00:00,48.21132175601698,1.0212977539646715,0.982,1.0636000000000003,0.026808977981314708,1.4558577110530642,3,2,True
2019-01-16 20:00:00+00:00,46.03074733845108,1.0239341403317872,0.982,1.0635999999999997,0.02787623488325039,1.4491275053324812,2,6,True
2019-01-16 21:00:00+00:00,42.756186411926386,1.026548457153029,0.982,1.0635999999999999,0.029495294205964306,1.4451971673107826,2,8,True
2019-01-16 22:00:00+00:00,40.40230347586062,1.0293560069528194,0.982,1.0636000000000005,0.03161928129589088,1.4582664138155434,2,9,True
2019-01-16 23:00:00+00:00,38.62273599387984,1.0314869193043754,0.982,1.0636,0.033635694417628544,1.4392140782513163,2,9,True
2019-01-17 00:00:00+00:00,37.383411926283614,1.0327052024505752,0.982,1.0636,0.03481177470909274,1.4308199103896801,2,10,True
