timestamp,losses_mw,vm_mean,vm_min,vm_max,voltage_deviation_pu,max_line_loading,n_overloaded_lines,n_voltage_violations,total_load_mw,converged,total_gen_mw
2019-01-04 19:00:00+00:00,200.8521112445855,0.9838447639639855,0.9403501326696351,1.0400000000000003,0.023635670969848907,0.07426487220811082,0,5,4820.004126020053,True,3982.475642189762
2019-01-04 20:00:00+00:00,188.37225818253745,0.9842680722820504,0.9414681889710169,1.0400000000000003,0.023313255856866607,0.07214230366345013,0,3,4608.726509006832,True,3759.0670512482375
2019-01-04 21:00:00+00:00,181.3962113078727,0.9845021163311306,0.9427061775381087,1.0400000000000005,0.02312008617953017,0.07108992775447169,0,3,4485.883129290588,True,3621.300933277542
2019-01-04 22:00:00+00:00,170.1404675941056,0.9850631803082662,0.9429999999999997,1.0400000000000003,0.022663911357131694,0.06897677801893046,0,3,4166.253450926146,True,3241.805018563953
2019-01-04 23:00:00+00:00,163.35643818436023,0.9854256211991481,0.9429999999999996,1.04,0.022371428875600077,0.06760164604942814,0,3,3945.3711987622632,True,2976.692376634844
2019-01-05 00:00:00+00:00,157.80400183979532,0.9856998920617676,0.9429999999999996,1.0400000000000003,0.022163822476185768,0.06653709797006459,0,2,3789.375647712505,True,2792.816124680734
2019-01-05 01:00:00+00:00,155.83107708231108,0.9858438897139582,0.9430000000000002,1.04,0.02205874785200176,0.06643848757236341,0,2,3701.221327043171,True,2667.723437182854
2019-01-05 02:00:00+00:00,157.31032907032832,0.9858795215447598,0.9430000000000001,1.0400000000000003,0.022032173827429866,0.06689879058079677,0,2,3664.0855869048946,True,2595.046996507246
2019-01-05 03:00:00+00:00,159.2538510656328,0.9857876122436822,0.9430000000000001,1.0400000000000007,0.022106495503047344,0.0680580182966243,0,2,3717.405670353466,True,2622.594092992345
2019-01-05 04:00:00+00:00,159.24928852343453,0.9857886758733339,0.9430000000000001,1.04,0.022102479564812316,0.06771034149784914,0,2,3711.7026809857684,True,2629.79506903108
2019-01-05 05:00:00+00:00,166.09854118240253,0.9856328674852131,0.9429999999999998,1.0400000000000003,0.02220504155102521,0.06871910311346405,0,2,3766.152481021672,True,2670.549017183078
2019-01-05 06:00:00+00:00,169.31376093846328,0.9854033814240475,0.9430000000000002,1.04,0.022376692491986726,0.06903837795269696,0,3,3904.1892283135194,True,2859.2097820723448
2019-01-05 07:00:00+00:00,175.52406651141138,0.9849659572868151,0.9429999999999997,1.0400000000000003,0.022730341360693736,0.07001414509632903,0,3,4170.756839623835,True,3143.705749442329
2019-01-05 08:00:00+00:00,189.3233370584091,0.9845316801841104,0.9426409459613444,1.0400000000000003,0.023085334770732414,0.06919763874064848,0,3,4396.448836008066,True,3222.32563312032
2019-01-05 09:00:00+00:00,211.48895279610497,0.984056465529589,0.9414552547257604,1.04,0.023492247051216122,0.06639454950079571,0,4,4588.597793429446,True,3141.0845708955276
2019-01-05 10:00:00+00:00,245.71538361778306,0.983567447146199,0.9408788318902948,1.0400000000000003,0.023921254840316344,0.06278732696428987,0,4,4703.511947817296,True,2973.3947393252092
2019-01-05 11:00:00+00:00,259.48338497920236,0.9834436126603612,0.9409635477207696,1.0400000000000003,0.02404253743578644,0.06033524977147962,0,5,4710.039958580072,True,2913.676024423834
2019-01-05 12:00:00+00:00,223.13344633025014,0.9839500894813056,0.9416456136515526,1.04,0.023625593176103188,0.06076728100374097,0,3,4607.682063093985,True,3010.9943247341434
